binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,cargo_bay_length,cargo_bay_wetted_area,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_cargo_bay,mass_wing,mass_horizontal_stabilizer,mass_pylon,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
4,0.027989224639628225,2.400657804589576,10.000000000000002,0.2527400323204952,0.5763157894736842,0.1252921754089517,9.024615463483839,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.16981746156224456,1.0613591347640285,0.04,0.5700000000000001,0.27432644314973836,5.201028385534107,1.631028385534107,3.57,0.21344,0.10460755632234264,0.164595865889843,0.4589041782179237,0.053250772180089855,0.01120901292390764,0.170021,0.455,0.055445805172442804,-2.230733058253994,5.49884374029714,0.07918058756695764,0.1579798225900576,0.4056731130412977,0.2938201022481732,0.34676645276207396,0.7594134449897527,27.706062759634428,4.600000000000001,5.200000000000002,1.4747697920423721,2.2,9.605647758356808,11.805647758356809,11.91378333246267,0.9645833333333333,16.8190548384563,3.017031511109651,4,0.5382436432851738,258764.17370090552,11.765345832266531,0.9173611111111111,27.611510798981367,0.20293696563061306,424808.0433268758,0,36.6666642759016,23.501066594359088,0.2801343444993333,361568.12239381677,0,53.3333357240984,11.50050001472085,0.8148148189654486,31.433390492662408,0,0.15658820560716455,6.239191111227196,483608.34753055807,11.062791679082636,0.594907415708675,1.05,595.0,6.0,862.3079249950746,0.74,884.0641076061303,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,875.1302114104218
4,0.026449756950278555,2.3675436971457864,10.000000000000002,0.24925379593578112,0.5605263157894738,0.12185951306898048,9.253769679981302,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.16747503955722032,1.046718997232627,0.04,0.5700000000000001,0.27432644314973836,5.186981425884256,1.6169814258842563,3.57,0.21344,0.10316462436724771,0.164595865889843,0.44820010612936734,0.051350816573890117,0.01120901292390764,0.170021,0.455,0.05479101180941728,-2.230292842220996,5.498858349285058,0.07921212665563575,0.1558838008606567,0.40559197938076924,0.2897672170696232,0.3435695209861428,0.7666632619442338,27.828300242672434,4.600000000000001,5.200000000000002,1.4747587389271468,2.2,9.649357304788092,11.849357304788093,11.91378333246267,0.9645833333333333,16.975595328504916,3.026604319776013,4,0.5418847659604452,257570.0242824266,11.765345832266531,0.9173611111111111,28.292498513191358,0.19819325927178058,429280.9405521466,0,41.73958422983755,24.56569482303411,0.2628895835461593,372734.29824630765,0,48.26041577016245,11.468434402521273,0.8060076662676432,31.491052459387408,0,0.1599768467667266,6.19469828737182,477812.4707664055,11.036012039054613,0.5772931103130641,1.05,595.0,6.0,866.5767865203499,0.74,885.6858504202709,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,877.1919229292173
4,0.025039438195809234,2.333959815646498,10.000000000000009,0.24571810197750416,0.5447368421052631,0.11842685072900912,9.496396393781707,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.16509938672793617,1.031871167049601,0.04,0.5700000000000001,0.27432644314973836,5.173036982928455,1.603036982928455,3.57,0.21344,0.10170122222440868,0.164595865889843,0.4376002545853065,0.04946962730498909,0.01120901292390764,0.170021,0.455,0.05414603743305712,-2.229165712947969,5.498843027442423,0.07924069997627799,0.1537619722370653,0.4053881337988985,0.285656835541216,0.34032723586321056,0.7740159285955732,29.914136068989592,4.800000000000002,5.400000000000002,1.474769697039928,2.2,9.941961309425409,12.141961309425408,11.91073333270684,0.9638888888888889,17.14129847745473,3.035413340329175,4,0.5455106464830848,256394.90654756094,11.764339582250066,0.9170138888888889,27.677464916096483,0.21252939880033658,413992.03449899185,0,35.64345124710875,23.450200796405042,0.2960591582166886,350761.7611130119,2,54.35654875289125,11.50713491117554,0.8165912304737695,31.58808839117785,0,0.1631642249496862,6.162605192333886,472486.08276231034,11.067790984071637,0.5984602387253168,1.05,595.0,6.0,870.4030714314019,0.74,888.414986001877,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,879.4863201016477
3,0.04168825318839145,2.194490709409409,10.000000000000004,0.2310348654284706,0.481578947368421,0.10469620136912405,10.672856355008092,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.1552336367896243,0.9702102299351518,0.04,0.5700000000000001,0.27432644314973836,5.139822928859159,1.5698229288591592,3.57,0.21344,0.09562392026240857,0.164595865889843,0.4177950086623916,0.04213812112060837,0.01120901292390764,0.170021,0.455,0.05146031126640667,-2.224448249758527,5.498867094948834,0.07938517470320397,0.1449182106219271,0.4045284621993987,0.26858700285756604,0.32686248467681933,0.8045505124656145,34.40389296184258,5.200000000000002,5.8000000000000025,1.4747566952198046,2.2,10.559553765863932,12.75955376586393,11.905079166528273,0.9625,17.784236929895577,3.051320055373974,4,0.5701109781233044,250115.890174796,11.762377082358164,0.9163194444444445,30.74495472126904,0.19357343015101805,432394.2460284775,0,15.15531718145898,15.712067425048675,0.7411852929627534,220973.0867843054,6,74.84468281854102,11.619709282599157,0.8521609076710781,32.007905911054316,0,0.17859896508492917,6.039856018571167,450156.27665850444,11.180015304600216,0.6695995931199341,1.05,595.0,6.0,769.1977245085822,0.74,900.2223537484027,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,848.1970273899448
3,0.04319006142820282,2.230175825025085,10.000000000000005,0.23479177624550746,0.4973684210526317,0.10812886370909536,10.36256727715493,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.15775792648131792,0.9859870405082369,0.04,0.5700000000000001,0.27432644314973836,5.154013724690216,1.5840137246902164,3.57,0.21344,0.09717888271249184,0.164595865889843,0.4286275437913675,0.04394141937260589,0.01120901292390764,0.170021,0.455,0.05205591894151194,-2.227659263042241,5.498882262538833,0.07935409370778823,0.1471760787589229,0.405111285654938,0.27295455757481496,0.33030762902302224,0.7967378134021628,34.248771935111876,5.200000000000002,5.8000000000000025,1.4747699354735675,2.2,10.509782882478955,12.709782882478954,11.905079166528273,0.9625,17.278436621717095,3.04574297234158,4,0.5859406271203135,246953.87765383543,11.762377082358164,0.9163194444444445,22.975287923510244,0.3365566956210469,328376.7256924624,2,5.522766180759727,14.601443350021386,0.8332754457674889,208692.66899404497,8,84.47723381924027,11.656578843455877,0.8688840864917365,31.97055332375082,0,0.1738120391383454,6.092604342325083,456942.50509421196,11.238161217049482,0.703045950761251,1.05,595.0,6.0,769.4861603436415,0.74,899.1718122304918,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,847.9302904009468
3,0.04470446311450473,2.2652988649113,10.000000000000005,0.2384895120157055,0.5131578947368421,0.1115615260490666,10.071320767121577,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.16024245612332835,1.0015153507708021,0.04,0.5700000000000001,0.27432644314973836,5.168177762075547,1.5981777620755468,3.57,0.21344,0.09870935297197027,0.164595865889843,0.43943789014679496,0.0457646401430303,0.01120901292390764,0.170021,0.455,0.05266328233829716,-2.230560736337631,5.498888779394757,0.07932807273134658,0.1494007145971978,0.4056384527535654,0.2772533190021641,0.33369850895146774,0.789048172046368,32.02644176879181,5.000000000000002,5.600000000000002,1.4747623061032282,2.2,10.225133052680395,12.425133052680394,11.90768333295101,0.9631944444444445,17.304520782558853,3.0373917890709845,4,0.5678304019576556,251221.83637790865,11.7633333322816,0.9166666666666666,31.941064043005014,0.1692390061456434,463710.77625193505,0,85.81958958014019,12.470157294500362,1.1103384065033628,181037.99896055282,10,4.180410419859811,11.28434500787391,0.7294798792011455,31.591024309764293,0,0.17301024054142558,6.039085377953423,458629.00451754534,10.850237321094,0.42423753618006876,1.05,595.0,6.0,763.4469725808402,0.74,888.4975587121206,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,842.0805859525364
4,0.029578359300297993,2.4333213169614387,10.000000000000004,0.2561788302852791,0.5921052631578948,0.128724837748923,8.807721053282597,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.17212800942378995,1.0758000588986871,0.04,0.5700000000000001,0.27432644314973836,5.215097992075222,1.6450979920752222,3.57,0.21344,0.1060308538050546,0.164595865889843,0.46963202424088984,0.055169235215527274,0.01120901292390764,0.170021,0.455,0.05611104819678847,-2.230901708879748,5.498821708167124,0.07915001336777047,0.1600436116193721,0.40570540877262884,0.29781783842137416,0.34991988278558817,0.7522622787930376,27.584479376892542,4.600000000000001,5.200000000000002,1.4747805567296688,2.2,9.562223324297547,11.762223324297548,11.91378333246267,0.9645833333333333,16.68851364861302,3.007102862203567,4,0.5334800852536304,260249.21051295684,11.765345832266531,0.9173611111111111,26.384356166382233,0.21691188427551833,411451.13380209956,0,29.314671004452286,22.103209302799144,0.3090762800206695,344688.74172830826,2,60.685328995547714,11.54802042600642,0.8275786961728259,31.382599271692964,0,0.15331989964569048,6.285799171089634,489396.29114192387,11.099341561933299,0.6204351701234296,1.05,595.0,6.0,858.6132826695965,0.74,882.6356045163647,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,873.3371105150865
3,0.046229972403470515,2.2998855806779885,10.000000000000004,0.24213078385545736,0.5289473684210526,0.11499418838903785,9.797413510727115,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.16268904733014053,1.0168065458133784,0.04,0.5700000000000001,0.27432644314973836,5.1823160938319734,1.6123160938319736,3.57,0.21344,0.10021645315536656,0.164595865889843,0.45022628740081777,0.04760747446203815,0.01120901292390764,0.170021,0.455,0.05328221110915732,-2.232539652687452,5.498872054204088,0.07930090797870916,0.1515846742635031,0.4059995633069139,0.28148643891770087,0.33703761059711274,0.7814759504851863,31.883617716694594,5.000000000000002,5.600000000000002,1.474774637335708,2.2,10.177714876518277,12.377714876518276,11.90768333295101,0.9631944444444445,17.345572673905345,3.027297278104808,4,0.5498707414247737,255662.58456578918,11.7633333322816,0.9166666666666666,27.828587767625194,0.21689118442770652,410175.48438688053,0,36.08824685259992,23.551818180687228,0.3028135855216253,347138.6514875063,2,53.91175314740008,11.504250689901092,0.8158190158809029,31.659806342216022,0,0.16757442095759678,6.124009720414269,466645.1819420329,11.06565282919773,0.5969158095395837,1.05,595.0,6.0,872.7907317209463,0.74,890.4320533748256,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,881.0279747835202
3,0.04015904339266209,2.15821563724344,10.000000000000002,0.22721584428596212,0.4657894736842107,0.10126353902915278,11.004030292361547,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.15266761481788174,0.9541725926117608,0.04,0.5700000000000001,0.27432644314973836,5.125561478284196,1.5555614782841958,3.57,0.21344,0.09404325072781515,0.164595865889843,0.40689727930589953,0.04035506943672974,0.01120901292390764,0.170021,0.455,0.05087706498858405,-2.220222669411283,5.498861134817139,0.07941279696113367,0.1426224504047615,0.40376045420632634,0.26414724247502075,0.32336038421771945,0.8124923733072595,36.70597213989282,5.400000000000002,6.000000000000003,1.47476234212582,2.2,10.84205943309388,13.042059433093879,11.90269791671858,0.9618055555555556,17.796933830452417,3.0595515689807593,4,0.586929635868459,246157.07478238607,11.761420832434727,0.9159722222222222,23.085441355820567,0.3539877314553264,319304.7054254656,2,12.906612426491177,18.274566130335398,0.5648985040967278,252763.41331692616,4,77.09338757350882,11.6289202436052,0.8560649089817862,32.0914557806858,0,0.1831832403660638,6.000991695566535,443870.77885095985,11.194713614323623,0.6774075957413501,1.05,595.0,6.0,846.5184082845216,0.74,902.572193831788,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,876.0817107407084
3,0.03865995423144371,2.121320343559643,10.000000000000002,0.22333152653759772,0.45,0.09783087668918146,11.358412137923887,2.4,freudenthaler14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.1500577196862234,0.9378607480388962,0.04,0.5700000000000001,0.27432644314973836,5.111285462065749,1.541285462065749,3.57,0.21344,0.0924355553267136,0.164595865889843,0.3959914232066169,0.03859260471866756,0.01120901292390764,0.170021,0.455,0.05030583370380876,-2.215425291443326,5.498887258225722,0.07943958641470292,0.1402865547289437,0.40288610902674843,0.259631572252499,0.3197984057781598,0.8205700219693413,39.07592018460164,5.600000000000002,6.200000000000003,1.47476656240933,2.2,11.120633123319555,13.320633123319556,11.90031666690889,0.9611111111111111,18.0439885915212,3.0646236554851605,4,0.5895639042357068,245307.65588016598,11.760464582511291,0.915625,25.393025503095167,0.3019962306498814,345217.66239624977,2,20.268607096783217,20.348686457239616,0.470281245848333,276639.9762307268,2,69.73139290321679,11.599079851076835,0.8432836682347513,32.13897178555512,0,0.18852392078213948,5.950703332485189,436928.66414346715,11.152722296800968,0.6518451142472805,1.05,595.0,6.0,869.684554410457,0.74,903.9085814687378,3200.0,12.599999999999998,8.399999999999999,53.0,0.0,0.0,884.6575975577182
