binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,percent_mac,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
2,0.034567734467105635,2.60768096208106,10.000000000000002,0.2736874475623716,0.6800000000000002,0.0761348717764416,9.202001611409722,3.0,aeronaut14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.257361095758612,2.007361095758612,4.25,0.26,0.3180716799782558,0.5500112453499102,0.031235843763996074,0.15144975,0.675,0.33331561727185066,-0.3416830625704274,5.326904464869912,0.05135649875026523,0.3508752683573769,0.06414289289845028,0.42027742011453345,0.30515127034174194,0.16666131788682376,0.9281874117714343,39.3813270644557,6.600000000000003,7.400000000000004,1.5243476267862486,2.2,9.491571750750841,11.691571750750843,12.040053332634592,0.9655555555555555,17.506826146713024,2.4566564513545073,4,0.5097044522432174,291669.3692291631,11.925479999291008,0.9311111111111111,31.742716136126077,0.15656941588267212,528843.887261802,0,59.30209219565263,26.39759843050697,0.2263947055392678,439792.50258541584,0,30.697907804347373,11.59500100412732,0.8204137608393713,33.8510570085191,0,0.13767358886419825,6.401016319467772,563969.5260964799,11.168074448494421,0.6130497439009649,1.05,708.3333333333334,6.0,885.2573697516364,0.74,952.0609783645996,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,945.2280885073493
2,0.032065319385581256,2.529822128134704,10.0,0.26551582463655365,0.6400000000000002,0.0695168704502977,9.727491124728228,3.0,freudenthaler14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.225594319826069,1.9755943198260688,4.25,0.26,0.3180716799782558,0.5241905554101167,0.027755674955016525,0.15144975,0.675,0.3315458890391093,-0.3015142120003592,5.316922107469033,0.05127704957158123,0.346607217681988,0.05670841248112366,0.42860340154875204,0.2960402163318616,0.1633638885979156,0.9405958950702227,41.39933247403452,6.600000000000003,7.400000000000004,1.524437190878536,2.2,9.874106734579915,12.074106734579914,12.040053332634592,0.9655555555555555,18.14500903943533,2.5928504607431533,4,0.501393879511657,293275.7289997499,11.925479999291008,0.9311111111111111,28.37236000141833,0.20716802074940674,458579.2459389291,0,38.93704903768768,24.877293171027887,0.2694681196886302,402088.8760329188,2,51.06295096231232,11.705989678345343,0.8486985430032116,32.5165694651686,0,0.1577263302151963,5.775215409769792,525561.6348133326,11.261846230991889,0.6696193082286453,1.0,708.3333333333334,6.0,898.7441986354726,0.74,914.5285162078669,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,892.2020160588909
2,0.03081243378843972,2.489979919597747,10.0,0.2613342117328703,0.6200000000000002,0.06628385915770076,10.015791804448728,3.0,freudenthaler14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.209790918758213,1.9597909187582134,4.25,0.26,0.3180716799782558,0.511220543512295,0.026095879924003737,0.15144975,0.675,0.33070316758918394,-0.278720974298604,5.311876162979415,0.05123146085759339,0.3444123212173304,0.052471286179659404,0.4332768385601969,0.29137787430265477,0.1616838992083346,0.9469382264890107,41.60402750594345,6.600000000000003,7.400000000000004,1.523888817738712,2.2,9.926030932743512,12.126030932743511,12.040053332634592,0.9655555555555555,18.320680799190143,2.599728723169597,4,0.5064730114575401,291451.5705412198,11.925479999291008,0.9311111111111111,28.398910131133754,0.21290935229310826,451779.44259275385,0,38.48942994125761,24.939711437420044,0.27606747120918657,396749.3428302186,2,51.51057005874239,11.707634678392935,0.8493202361926977,32.60792702858561,0,0.16149225715011523,5.720611145373548,518737.90328768065,11.26439675435698,0.6708626946076177,1.0,708.3333333333334,6.0,904.7738825965247,0.74,917.0979476789703,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,895.0683878696093
2,0.034567734467105635,2.60768096208106,10.000000000000002,0.2736874475623716,0.6800000000000002,0.0761348717764416,9.202001611409722,3.0,freudenthaler14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.257361095758612,2.007361095758612,4.25,0.26,0.3180716799782558,0.5500112453499102,0.031235843763996074,0.15144975,0.675,0.33331561727185066,-0.3416830625704274,5.326904464869912,0.05135649875026523,0.3508752683573769,0.06414289289845028,0.42027742011453345,0.30515127034174194,0.16666131788682376,0.9281874117714343,37.15116382588199,6.200000000000003,7.0000000000000036,1.5241176327490364,2.2,9.43499430369243,11.63499430369243,12.04293333240496,0.9666666666666667,17.83329617534833,2.578350293668193,4,0.49091492397149994,297108.46518672275,11.927209999826916,0.9316666666666666,28.102955026888893,0.19975199493480078,468204.29342683556,0,34.640084035598164,23.520260719671867,0.2851745986684341,391855.1284351546,2,55.359915964401836,11.725023555925382,0.8546665499505581,32.338863114090245,0,0.15085010125814874,5.889480256700004,538775.8881609672,11.283591394658028,0.6815553221233384,1.05,708.3333333333334,6.0,889.0548406618187,0.74,909.5305250837882,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,931.6715446776291
2,0.03331700889392672,2.5690465157330267,10.000000000000005,0.2696325945482437,0.66,0.07280080052802579,9.456742589310863,3.0,freudenthaler14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.24145010894517,1.9914501089451697,4.25,0.26,0.3180716799782558,0.537119992342773,0.02946892212344869,0.15144975,0.675,0.3324167557881057,-0.3225315215691678,5.321955929808827,0.05131937199219852,0.3487606415437601,0.06060394445632954,0.42426396251512,0.3006302608495977,0.16502272206471674,0.9343470170856856,39.247799135333224,6.400000000000003,7.200000000000004,1.5242998875363705,2.2,9.655474489953763,11.855474489953764,12.041493332519776,0.9661111111111111,17.982658515391815,2.5858281386958755,4,0.49621535823255913,295158.17211262597,11.926344999558962,0.9313888888888888,28.29681573322261,0.20247864763495088,464449.48066366604,0,38.89786364283504,24.754145355582395,0.26458090118261796,406301.8985268627,2,51.10213635716496,11.706133684659891,0.8487529671627291,32.421990517608386,0,0.1542321867017253,5.83000737775925,532157.992614902,11.262061750662191,0.6697281565476805,1.05,708.3333333333334,6.0,894.0387441788993,0.74,911.8684833077359,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,934.2341962869891
2,0.03331700889392672,2.5690465157330267,10.000000000000005,0.2696325945482437,0.66,0.07280080052802579,9.456742589310863,3.0,aeronaut14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.24145010894517,1.9914501089451697,4.25,0.26,0.3180716799782558,0.537119992342773,0.02946892212344869,0.15144975,0.675,0.3324167557881057,-0.3225315215691678,5.321955929808827,0.05131937199219852,0.3487606415437601,0.06060394445632954,0.42426396251512,0.3006302608495977,0.16502272206471674,0.9343470170856856,41.507332225411346,6.800000000000003,7.600000000000004,1.5245009325530872,2.2,9.705674357533288,11.90567435753329,12.038053332346433,0.965,17.67007880250535,2.4620278220840013,4,0.5142518841130337,290027.6483574153,11.924614999023055,0.9308333333333333,31.61824821008024,0.1621730766781498,518965.77689571126,0,51.24314471741836,24.66423641772396,0.2665133790531029,404826.1791424252,2,38.75685528258164,11.639976231440501,0.8316067434480301,34.03666400619614,0,0.13994596780388685,6.35321812657676,558660.4185516653,11.204346433900115,0.6354357091182823,1.0,708.3333333333334,6.0,891.1952932406651,0.74,957.2811751742664,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,903.9366005827549
2,0.0295581133700322,2.4494897427831783,10.0,0.25708459174297527,0.6000000000000001,0.06310258160963939,10.323394879145997,3.0,freudenthaler14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.194036927487599,1.9440369274875993,4.25,0.26,0.3180716799782558,0.4982074020993361,0.024489312494673128,0.15144975,0.675,0.32988874596826273,-0.2535833293448092,5.306667758167173,0.05118415107862901,0.3421747717774741,0.047785793439684324,0.4383932201641775,0.2866397069152352,0.1599817624972711,0.9533785305874937,43.82207498292595,6.800000000000003,7.600000000000004,1.5239574568149938,2.2,10.144450111977083,12.344450111977082,12.038053332346433,0.965,18.510126558480536,2.606064243432821,4,0.5114771954540315,289676.9642001383,11.924614999023055,0.9308333333333333,28.464038991723648,0.21844508905375942,445452.189532394,0,38.73452376831858,25.12716264014982,0.2803163537005696,393231.2493685744,2,51.26547623168142,11.706733958650648,0.8489798280995575,32.697282980371014,0,0.16554345122252012,5.666318239853567,511700.96765260777,11.26296011996625,0.6701818784213373,1.0,708.3333333333334,6.0,909.3542013447291,0.74,919.6110838229347,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,897.4328728336657
2,0.032065319385581256,2.529822128134704,10.0,0.26551582463655365,0.6400000000000002,0.0695168704502977,9.727491124728228,3.0,aeronaut14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.225594319826069,1.9755943198260688,4.25,0.26,0.3180716799782558,0.5241905554101167,0.027755674955016525,0.15144975,0.675,0.3315458890391093,-0.3015142120003592,5.316922107469033,0.05127704957158123,0.346607217681988,0.05670841248112366,0.42860340154875204,0.2960402163318616,0.1633638885979156,0.9405958950702227,41.71976603731242,6.800000000000003,7.600000000000004,1.523979200903767,2.2,9.757975989848829,11.95797598984883,12.038053332346433,0.965,17.770237858870715,2.4661794069582457,4,0.5230690080653939,287218.34479292424,11.924614999023055,0.9308333333333333,31.793841594904915,0.16497860539560133,513880.2659829638,0,50.95640548913585,24.69620713379871,0.27343438191340286,399162.00289305754,2,39.04359451086415,11.641596308592282,0.8320049923762002,34.22805710774426,0,0.1423472706751853,6.308228039778381,553224.2160200742,11.205765792966599,0.6362322069746227,1.0,708.3333333333334,6.0,897.8672973877261,0.74,962.6641061553074,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,907.9549122921222
2,0.03081243378843972,2.489979919597747,10.0,0.2613342117328703,0.6200000000000002,0.06628385915770076,10.015791804448728,3.0,aeronaut14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.209790918758213,1.9597909187582134,4.25,0.26,0.3180716799782558,0.511220543512295,0.026095879924003737,0.15144975,0.675,0.33070316758918394,-0.278720974298604,5.311876162979415,0.05123146085759339,0.3444123212173304,0.052471286179659404,0.4332768385601969,0.29137787430265477,0.1616838992083346,0.9469382264890107,43.911348294484306,7.0000000000000036,7.800000000000004,1.524065206185388,2.2,9.971472731865106,12.171472731865105,12.035493332551296,0.9644444444444444,17.80158048531157,2.466288004639364,4,0.5366946521595054,283193.54763221095,11.9237499987551,0.9305555555555556,32.83796766623408,0.15923757080425358,522397.46735442185,0,63.866407149770296,26.82777886672194,0.23857704200083651,426785.3564254168,0,26.133592850229704,11.577441245203147,0.8140744345142079,34.26800176297799,0,0.14622462773272168,6.215695774003576,545146.932180092,11.148494552970957,0.6003710912506381,1.0,708.3333333333334,6.0,903.1235987598748,0.74,963.7875495837559,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,910.0814938923213
2,0.0295581133700322,2.4494897427831783,10.0,0.25708459174297527,0.6000000000000001,0.06310258160963939,10.323394879145997,3.0,aeronaut14x8,LAK24_v4,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.194036927487599,1.9440369274875993,4.25,0.26,0.3180716799782558,0.4982074020993361,0.024489312494673128,0.15144975,0.675,0.32988874596826273,-0.2535833293448092,5.306667758167173,0.05118415107862901,0.3421747717774741,0.047785793439684324,0.4383932201641775,0.2866397069152352,0.1599817624972711,0.9533785305874937,46.157422769961336,7.200000000000004,8.000000000000004,1.5241049820862551,2.2,10.183084320829032,12.383084320829031,12.03293333275616,0.9638888888888889,18.555144027905754,2.470018134140134,4,0.5095326520367223,290381.4717483644,11.922884998763626,0.9302777777777778,34.186819174101174,0.15143210077903724,535011.6846972891,0,89.94638517152877,36.07090269480576,0.13602580824622618,564496.9285097991,0,0.05361482847122545,11.481839573928346,0.7778522428173211,34.28785394349008,0,0.15054097673460007,6.1221417557231055,536592.8432692077,11.03860991018601,0.5279267078568645,1.0,708.3333333333334,6.0,865.9846264120632,0.74,964.3458921606584,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,897.8879506353517
