xflr5 v6.59

 Calculated polar for: AG40d +04f

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -5.000,-0.0163, 0.01323, 0.00657,-0.0993,0.9725,0.0561,-2.5190, 0.0064, 0.0029, 0.0605,-5.9037
 -4.900,-0.0009, 0.01300, 0.00634,-0.1002,0.9718,0.0667,-2.4172, 0.0066, 0.0030, 0.0623,-116.1450
 -4.800, 0.0148, 0.01277, 0.00617,-0.1012,0.9712,0.0813,-2.3046, 0.0068, 0.0032, 0.0640, 7.1679
 -4.700, 0.0306, 0.01256, 0.00602,-0.1023,0.9705,0.0991,-2.1865, 0.0070, 0.0033, 0.0659, 3.6270
 -4.600, 0.0465, 0.01239, 0.00589,-0.1034,0.9699,0.1185,-2.0682, 0.0072, 0.0034, 0.0677, 2.4967
 -4.500, 0.0627, 0.01222, 0.00580,-0.1045,0.9692,0.1401,-1.9470, 0.0074, 0.0035, 0.0696, 1.9357
 -4.400, 0.0730, 0.01210, 0.00574,-0.1045,0.9678,0.1589,-1.8521, 0.0074, 0.0036, 0.0701, 1.6958
 -4.200, 0.0964, 0.01184, 0.00562,-0.1049,0.9649,0.2024,-1.6529, 0.0075, 0.0037, 0.0716, 1.3490
 -4.100, 0.1097, 0.01170, 0.00557,-0.1055,0.9635,0.2296,-1.5476, 0.0076, 0.0038, 0.0728, 1.2203
 -4.000, 0.1237, 0.01155, 0.00552,-0.1062,0.9623,0.2606,-1.4409, 0.0078, 0.0039, 0.0742, 1.1158
 -3.900, 0.1383, 0.01139, 0.00547,-0.1070,0.9612,0.2943,-1.3336, 0.0079, 0.0039, 0.0757, 1.0301
 -3.800, 0.1535, 0.01123, 0.00542,-0.1079,0.9601,0.3325,-1.2263, 0.0081, 0.0040, 0.0774, 0.9590
 -3.700, 0.1691, 0.01106, 0.00537,-0.1089,0.9591,0.3733,-1.1212, 0.0083, 0.0041, 0.0793, 0.8992
 -3.600, 0.1850, 0.01091, 0.00534,-0.1100,0.9582,0.4151,-1.0147, 0.0085, 0.0042, 0.0812, 0.8490
 -3.500, 0.2011, 0.01076, 0.00532,-0.1110,0.9573,0.4566,-0.9094, 0.0087, 0.0043, 0.0832, 0.8061
 -3.400, 0.2176, 0.01063, 0.00530,-0.1121,0.9565,0.4953,-0.8211, 0.0089, 0.0044, 0.0853, 0.7689
 -3.300, 0.2343, 0.01052, 0.00529,-0.1133,0.9558,0.5313,-0.7360, 0.0092, 0.0045, 0.0876, 0.7365
 -3.200, 0.2422, 0.01050, 0.00534,-0.1125,0.9535,0.5556,-0.6884, 0.0091, 0.0045, 0.0876, 0.7176
 -3.100, 0.2526, 0.01047, 0.00537,-0.1123,0.9514,0.5799,-0.6359, 0.0091, 0.0046, 0.0882, 0.6974
 -3.000, 0.2654, 0.01043, 0.00538,-0.1126,0.9496,0.6035,-0.5814, 0.0092, 0.0046, 0.0895, 0.6767
