xflr5 v6.59

 Calculated polar for: AG40d +04f

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.600 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5144, 0.00632, 0.00215,-0.1103,0.8612,0.7278,-0.6203, 0.0077,-0.0005, 0.0940, 0.4643
 -0.900, 0.5253, 0.00631, 0.00216,-0.1101,0.8581,0.7326,-0.6332, 0.0077,-0.0006, 0.0943, 0.4595
 -0.800, 0.5363, 0.00632, 0.00215,-0.1100,0.8547,0.7375,-0.6468, 0.0078,-0.0007, 0.0946, 0.4549
 -0.700, 0.5471, 0.00630, 0.00213,-0.1098,0.8514,0.7416,-0.6607, 0.0078,-0.0008, 0.0947, 0.4505
 -0.600, 0.5580, 0.00628, 0.00209,-0.1097,0.8483,0.7461,-0.6746, 0.0078,-0.0009, 0.0946, 0.4461
 -0.500, 0.5690, 0.00626, 0.00207,-0.1095,0.8448,0.7507,-0.6890, 0.0078,-0.0010, 0.0947, 0.4420
 -0.400, 0.5797, 0.00621, 0.00204,-0.1093,0.8407,0.7544,-0.7038, 0.0078,-0.0012, 0.0946, 0.4381
 -0.300, 0.5904, 0.00616, 0.00200,-0.1092,0.8367,0.7583,-0.7188, 0.0078,-0.0013, 0.0945, 0.4343
 -0.200, 0.6011, 0.00611, 0.00196,-0.1089,0.8329,0.7620,-0.7338, 0.0078,-0.0015, 0.0943, 0.4305
 -0.100, 0.6119, 0.00607, 0.00195,-0.1088,0.8278,0.7662,-0.7492, 0.0079,-0.0016, 0.0944, 0.4270
  0.000, 0.6225, 0.00601, 0.00192,-0.1086,0.8228,0.7704,-0.7654, 0.0079,-0.0018, 0.0942, 0.4236
  0.100, 0.6332, 0.00596, 0.00189,-0.1084,0.8175,0.7751,-0.7821, 0.0079,-0.0020, 0.0941, 0.4202
  0.200, 0.6440, 0.00592, 0.00187,-0.1082,0.8107,0.7799,-0.7999, 0.0079,-0.0021, 0.0940, 0.4170
  0.300, 0.6545, 0.00587, 0.00184,-0.1080,0.8040,0.7851,-0.8177, 0.0079,-0.0024, 0.0938, 0.4139
  0.400, 0.6651, 0.00582, 0.00181,-0.1077,0.7948,0.7911,-0.8373, 0.0079,-0.0026, 0.0937, 0.4109
  0.500, 0.6754, 0.00576, 0.00179,-0.1075,0.7822,0.7979,-0.8577, 0.0079,-0.0028, 0.0934, 0.4079
  0.700, 0.6932, 0.00573, 0.00161,-0.1061,0.7166,0.8173,-0.8988, 0.0079,-0.0036, 0.0911, 0.4018
  0.800, 0.7007, 0.00578, 0.00164,-0.1052,0.6910,0.8424,-0.9179, 0.0078,-0.0034, 0.0906, 0.3988
  0.900, 0.7104, 0.00574, 0.00166,-0.1047,0.6684,1.0000,-0.9396, 0.0078,-0.0035, 0.0908, 0.3959
  1.000, 0.7203, 0.00591, 0.00173,-0.1044,0.6483,1.0000,-0.9627, 0.0078,-0.0036, 0.0914, 0.3934
  1.100, 0.7302, 0.00606, 0.00180,-0.1042,0.6289,1.0000,-0.9874, 0.0078,-0.0037, 0.0919, 0.3910
  1.200, 0.7401, 0.00622, 0.00186,-0.1039,0.6108,1.0000,-1.0123, 0.0079,-0.0038, 0.0924, 0.3887
  1.300, 0.7501, 0.00637, 0.00193,-0.1037,0.5931,1.0000,-1.0375, 0.0079,-0.0038, 0.0928, 0.3865
  1.400, 0.7602, 0.00651, 0.00200,-0.1035,0.5756,1.0000,-1.0654, 0.0079,-0.0038, 0.0932, 0.3843
  1.500, 0.7702, 0.00666, 0.00207,-0.1033,0.5586,1.0000,-1.0948, 0.0079,-0.0038, 0.0936, 0.3821
  1.600, 0.7802, 0.00681, 0.00214,-0.1031,0.5418,1.0000,-1.1246, 0.0080,-0.0039, 0.0939, 0.3801
  1.700, 0.7903, 0.00695, 0.00221,-0.1029,0.5253,1.0000,-1.1564, 0.0080,-0.0039, 0.0943, 0.3780
  1.800, 0.8004, 0.00709, 0.00228,-0.1027,0.5096,1.0000,-1.1922, 0.0080,-0.0039, 0.0946, 0.3761
  1.900, 0.8106, 0.00722, 0.00237,-0.1025,0.4947,1.0000,-1.2284, 0.0080,-0.0039, 0.0949, 0.3742
  2.000, 0.8208, 0.00735, 0.00244,-0.1023,0.4803,1.0000,-1.2649, 0.0080,-0.0039, 0.0952, 0.3723
  2.100, 0.8310, 0.00749, 0.00251,-0.1022,0.4658,1.0000,-1.3020, 0.0081,-0.0039, 0.0955, 0.3705
  2.200, 0.8411, 0.00763, 0.00259,-0.1020,0.4509,1.0000,-1.3460, 0.0081,-0.0039, 0.0958, 0.3687
  2.300, 0.8513, 0.00777, 0.00267,-0.1018,0.4362,1.0000,-1.3905, 0.0081,-0.0038, 0.0961, 0.3670
  2.400, 0.8614, 0.00791, 0.00276,-0.1016,0.4220,1.0000,-1.4368, 0.0081,-0.0038, 0.0964, 0.3653
  2.500, 0.8716, 0.00805, 0.00284,-0.1015,0.4078,1.0000,-1.4905, 0.0081,-0.0038, 0.0967, 0.3636
  2.600, 0.8816, 0.00820, 0.00293,-0.1013,0.3931,1.0000,-1.5446, 0.0082,-0.0038, 0.0970, 0.3620
  2.700, 0.8917, 0.00836, 0.00302,-0.1011,0.3783,1.0000,-1.6014, 0.0082,-0.0038, 0.0972, 0.3604
  2.800, 0.9017, 0.00851, 0.00311,-0.1009,0.3635,1.0000,-1.6662, 0.0082,-0.0038, 0.0975, 0.3589
  2.900, 0.9117, 0.00867, 0.00320,-0.1007,0.3489,1.0000,-1.7319, 0.0082,-0.0038, 0.0977, 0.3573
  3.000, 0.9217, 0.00883, 0.00332,-0.1005,0.3340,1.0000,-1.8091, 0.0082,-0.0038, 0.0980, 0.3559
  3.100, 0.9317, 0.00900, 0.00342,-0.1003,0.3196,1.0000,-1.8879, 0.0082,-0.0038, 0.0982, 0.3544
  3.200, 0.9417, 0.00915, 0.00353,-0.1002,0.3066,1.0000,-1.9737, 0.0083,-0.0038, 0.0984, 0.3530
  3.300, 0.9518, 0.00931, 0.00363,-0.1000,0.2932,1.0000,-2.0684, 0.0083,-0.0037, 0.0987, 0.3516
  3.400, 0.9616, 0.00949, 0.00374,-0.0998,0.2790,1.0000,-2.1640, 0.0083,-0.0037, 0.0989, 0.3502
  3.500, 0.9715, 0.00967, 0.00386,-0.0996,0.2643,1.0000,-2.2606, 0.0083,-0.0037, 0.0991, 0.3488
  3.600, 0.9813, 0.00985, 0.00398,-0.0994,0.2500,1.0000,-2.3584, 0.0083,-0.0037, 0.0993, 0.3475
  3.700, 0.9911, 0.01004, 0.00410,-0.0992,0.2362,1.0000,-2.4576, 0.0083,-0.0037, 0.0995, 0.3462
  3.800, 1.0009, 0.01023, 0.00423,-0.0990,0.2224,1.0000,-2.5578, 0.0083,-0.0037, 0.0997, 0.3449
  3.900, 1.0105, 0.01043, 0.00436,-0.0987,0.2083,1.0000,-2.6589, 0.0083,-0.0037, 0.0998, 0.3437
  4.000, 1.0202, 0.01063, 0.00450,-0.0985,0.1947,1.0000,-2.7613, 0.0084,-0.0036, 0.1000, 0.3424
  4.100, 1.0300, 0.01082, 0.00464,-0.0983,0.1821,1.0000,-2.8652, 0.0084,-0.0036, 0.1002, 0.3412
  4.200, 1.0397, 0.01102, 0.00478,-0.0981,0.1697,1.0000,-2.9701, 0.0084,-0.0036, 0.1004, 0.3400
  4.300, 1.0493, 0.01123, 0.00495,-0.0979,0.1569,1.0000,-3.0751, 0.0084,-0.0036, 0.1005, 0.3388
  4.400, 1.0588, 0.01145, 0.00511,-0.0976,0.1439,1.0000,-3.1814, 0.0084,-0.0036, 0.1007, 0.3377
  4.500, 1.0683, 0.01167, 0.00527,-0.0974,0.1312,1.0000,-3.2886, 0.0084,-0.0035, 0.1008, 0.3365
  4.600, 1.0777, 0.01190, 0.00544,-0.0971,0.1192,1.0000,-3.3968, 0.0084,-0.0035, 0.1009, 0.3354
  4.700, 1.0871, 0.01213, 0.00561,-0.0969,0.1078,1.0000,-3.5057, 0.0084,-0.0035, 0.1010, 0.3343
  4.800, 1.0964, 0.01238, 0.00580,-0.0966,0.0967,1.0000,-3.6152, 0.0084,-0.0035, 0.1011, 0.3332
  4.900, 1.1055, 0.01264, 0.00599,-0.0963,0.0859,1.0000,-3.7249, 0.0084,-0.0035, 0.1012, 0.3321
  5.000, 1.1150, 0.01286, 0.00617,-0.0960,0.0768,1.0000,-3.8371, 0.0085,-0.0034, 0.1014, 0.3310
  5.100, 1.1244, 0.01309, 0.00636,-0.0958,0.0686,1.0000,-3.9497, 0.0085,-0.0034, 0.1015, 0.3299
  5.200, 1.1335, 0.01336, 0.00658,-0.0955,0.0604,1.0000,-4.0609, 0.0085,-0.0034, 0.1015, 0.3289
  5.300, 1.1429, 0.01357, 0.00677,-0.0952,0.0541,1.0000,-4.1755, 0.0085,-0.0034, 0.1017, 0.3278
  5.400, 1.1520, 0.01384, 0.00700,-0.0949,0.0472,1.0000,-4.2872, 0.0085,-0.0033, 0.1017, 0.3268
  5.500, 1.1612, 0.01409, 0.00721,-0.0946,0.0415,1.0000,-4.4007, 0.0085,-0.0033, 0.1018, 0.3257
  5.600, 1.1702, 0.01436, 0.00747,-0.0942,0.0359,1.0000,-4.5106, 0.0085,-0.0033, 0.1019, 0.3247
  5.700, 1.1795, 0.01460, 0.00769,-0.0939,0.0319,1.0000,-4.6248, 0.0085,-0.0033, 0.1020, 0.3237
  5.800, 1.1876, 0.01501, 0.00806,-0.0934,0.0263,1.0000,-4.7201, 0.0085,-0.0032, 0.1019, 0.3226
  5.900, 1.1974, 0.01516, 0.00827,-0.0932,0.0247,1.0000,-4.8554, 0.0085,-0.0032, 0.1020, 0.3217
  6.000, 1.2066, 0.01540, 0.00851,-0.0928,0.0225,1.0000,-4.9869, 0.0085,-0.0032, 0.1021, 0.3207
  6.100, 1.2150, 0.01576, 0.00884,-0.0924,0.0198,1.0000,-5.1081, 0.0085,-0.0031, 0.1021, 0.3197
  6.200, 1.2221, 0.01631, 0.00945,-0.0916,0.0172,1.0000,-5.1975, 0.0085,-0.0031, 0.1018, 0.3185
  6.300, 1.2316, 0.01649, 0.00965,-0.0913,0.0166,1.0000,-5.3349, 0.0085,-0.0030, 0.1019, 0.3176
  6.400, 1.2407, 0.01672, 0.00992,-0.0910,0.0157,1.0000,-5.4660, 0.0085,-0.0030, 0.1020, 0.3166
  6.500, 1.2495, 0.01699, 0.01021,-0.0906,0.0148,1.0000,-5.5946, 0.0085,-0.0030, 0.1020, 0.3157
  6.600, 1.2582, 0.01727, 0.01052,-0.0902,0.0140,1.0000,-5.7241, 0.0085,-0.0029, 0.1020, 0.3147
  6.700, 1.2666, 0.01758, 0.01085,-0.0897,0.0132,1.0000,-5.8507, 0.0085,-0.0029, 0.1020, 0.3138
  6.800, 1.2743, 0.01799, 0.01128,-0.0892,0.0125,1.0000,-5.9652, 0.0085,-0.0028, 0.1018, 0.3128
  6.900, 1.2804, 0.01861, 0.01196,-0.0883,0.0116,1.0000,-6.0487, 0.0085,-0.0027, 0.1014, 0.3117
  7.000, 1.2831, 0.01966, 0.01314,-0.0869,0.0109,1.0000,-6.0761, 0.0084,-0.0026, 0.1005, 0.3103
  7.100, 1.2904, 0.02009, 0.01361,-0.0863,0.0106,1.0000,-6.1861, 0.0084,-0.0025, 0.1003, 0.3093
  7.200, 1.2992, 0.02032, 0.01386,-0.0859,0.0104,1.0000,-6.3242, 0.0084,-0.0025, 0.1003, 0.3084
  7.300, 1.3076, 0.02058, 0.01416,-0.0855,0.0102,1.0000,-6.4591, 0.0084,-0.0024, 0.1003, 0.3076
  7.400, 1.3157, 0.02087, 0.01449,-0.0850,0.0099,1.0000,-6.5910, 0.0084,-0.0024, 0.1003, 0.3067
  7.500, 1.3235, 0.02120, 0.01485,-0.0845,0.0096,1.0000,-6.7204, 0.0084,-0.0024, 0.1002, 0.3058
  7.600, 1.3311, 0.02155, 0.01524,-0.0839,0.0094,1.0000,-6.8474, 0.0084,-0.0023, 0.1001, 0.3049
  7.700, 1.3384, 0.02193, 0.01566,-0.0833,0.0091,1.0000,-6.9713, 0.0084,-0.0022, 0.0999, 0.3039
  7.800, 1.3454, 0.02235, 0.01614,-0.0827,0.0089,1.0000,-7.0903, 0.0084,-0.0022, 0.0997, 0.3030
  7.900, 1.3520, 0.02280, 0.01664,-0.0820,0.0087,1.0000,-7.2049, 0.0084,-0.0021, 0.0995, 0.3021
  8.000, 1.3584, 0.02326, 0.01715,-0.0812,0.0086,1.0000,-7.3192, 0.0084,-0.0020, 0.0992, 0.3011
  8.100, 1.3648, 0.02373, 0.01767,-0.0805,0.0084,1.0000,-7.4332, 0.0084,-0.0019, 0.0990, 0.3002
  8.200, 1.3709, 0.02421, 0.01820,-0.0798,0.0083,1.0000,-7.5471, 0.0084,-0.0018, 0.0987, 0.2992
  8.300, 1.3769, 0.02470, 0.01873,-0.0790,0.0081,1.0000,-7.6607, 0.0084,-0.0017, 0.0984, 0.2983
  8.400, 1.3828, 0.02519, 0.01928,-0.0782,0.0080,1.0000,-7.7739, 0.0084,-0.0016, 0.0981, 0.2974
  8.500, 1.3884, 0.02570, 0.01983,-0.0774,0.0079,1.0000,-7.8864, 0.0083,-0.0015, 0.0978, 0.2964
  8.600, 1.3938, 0.02622, 0.02040,-0.0766,0.0078,1.0000,-7.9979, 0.0083,-0.0014, 0.0975, 0.2955
  8.700, 1.3990, 0.02676, 0.02099,-0.0758,0.0077,1.0000,-8.1079, 0.0083,-0.0013, 0.0971, 0.2946
  8.800, 1.4038, 0.02731, 0.02159,-0.0749,0.0076,1.0000,-8.2157, 0.0083,-0.0012, 0.0967, 0.2936
  8.900, 1.4083, 0.02788, 0.02222,-0.0740,0.0074,1.0000,-8.3202, 0.0083,-0.0011, 0.0963, 0.2927
  9.000, 1.4122, 0.02848, 0.02287,-0.0730,0.0074,1.0000,-8.4184, 0.0082,-0.0009, 0.0958, 0.2917
  9.100, 1.4152, 0.02910, 0.02354,-0.0718,0.0073,1.0000,-8.5086, 0.0082,-0.0008, 0.0952, 0.2906
  9.200, 1.4177, 0.02977, 0.02427,-0.0706,0.0072,1.0000,-8.5919, 0.0082,-0.0007, 0.0945, 0.2896
  9.300, 1.4196, 0.03049, 0.02506,-0.0694,0.0071,1.0000,-8.6672, 0.0081,-0.0005, 0.0938, 0.2885
  9.400, 1.4210, 0.03128, 0.02591,-0.0681,0.0070,1.0000,-8.7335, 0.0081,-0.0003, 0.0931, 0.2874
  9.500, 1.4217, 0.03214, 0.02685,-0.0667,0.0069,1.0000,-8.7899, 0.0081,-0.0001, 0.0924, 0.2863
  9.600, 1.4216, 0.03308, 0.02787,-0.0653,0.0069,1.0000,-8.8355, 0.0080, 0.0002, 0.0917, 0.2852
  9.700, 1.4209, 0.03411, 0.02899,-0.0639,0.0068,1.0000,-8.8697, 0.0080, 0.0004, 0.0910, 0.2841
  9.800, 1.4194, 0.03524, 0.03021,-0.0624,0.0067,1.0000,-8.8918, 0.0080, 0.0007, 0.0903, 0.2829
  9.900, 1.4171, 0.03646, 0.03153,-0.0609,0.0067,1.0000,-8.9023, 0.0080, 0.0011, 0.0897, 0.2818
 10.000, 1.4139, 0.03777, 0.03295,-0.0594,0.0066,1.0000,-8.9019, 0.0081, 0.0014, 0.0892, 0.2807
 10.100, 1.4101, 0.03917, 0.03446,-0.0579,0.0065,1.0000,-8.8917, 0.0081, 0.0018, 0.0888, 0.2796
 10.200, 1.4054, 0.04064, 0.03604,-0.0564,0.0065,1.0000,-8.8735, 0.0081, 0.0023, 0.0884, 0.2786
 10.300, 1.4002, 0.04217, 0.03769,-0.0550,0.0065,1.0000,-8.8491, 0.0082, 0.0027, 0.0882, 0.2776
 10.400, 1.3944, 0.04375, 0.03939,-0.0536,0.0064,1.0000,-8.8208, 0.0083, 0.0032, 0.0882, 0.2766
 10.500, 1.3883, 0.04538, 0.04113,-0.0523,0.0064,1.0000,-8.8010, 0.0084, 0.0037, 0.0884, 0.2757
 10.600, 1.3818, 0.04704, 0.04290,-0.0511,0.0064,1.0000,-8.7840, 0.0085, 0.0042, 0.0888, 0.2749
 10.700, 1.3751, 0.04873, 0.04471,-0.0500,0.0064,1.0000,-8.7657, 0.0086, 0.0048, 0.0893, 0.2741
 10.800, 1.3682, 0.05047, 0.04654,-0.0491,0.0064,1.0000,-8.7468, 0.0087, 0.0053, 0.0901, 0.2735
 10.900, 1.3612, 0.05223, 0.04841,-0.0483,0.0064,1.0000,-8.7278, 0.0088, 0.0057, 0.0910, 0.2729
 11.000, 1.3542, 0.05404, 0.05032,-0.0476,0.0064,1.0000,-8.7088, 0.0090, 0.0062, 0.0921, 0.2725
 11.100, 1.3471, 0.05590, 0.05227,-0.0471,0.0064,1.0000,-8.6900, 0.0091, 0.0066, 0.0933, 0.2721
 11.200, 1.3400, 0.05780, 0.05426,-0.0468,0.0064,1.0000,-8.6714, 0.0092, 0.0069, 0.0947, 0.2719
 11.300, 1.3329, 0.05976, 0.05630,-0.0466,0.0063,1.0000,-8.6528, 0.0094, 0.0071, 0.0961, 0.2718
 11.400, 1.3259, 0.06180, 0.05842,-0.0466,0.0063,1.0000,-8.6341, 0.0095, 0.0071, 0.0975, 0.2718
 11.500, 1.3189, 0.06391, 0.06062,-0.0469,0.0063,1.0000,-8.6153, 0.0096, 0.0070, 0.0989, 0.2720
 11.600, 1.3120, 0.06609, 0.06288,-0.0473,0.0063,1.0000,-8.5961, 0.0098, 0.0070, 0.1002, 0.2723
 11.700, 1.3052, 0.06836, 0.06523,-0.0479,0.0063,1.0000,-8.5765, 0.0099, 0.0071, 0.1015, 0.2728
 11.800, 1.2986, 0.07072, 0.06767,-0.0488,0.0064,1.0000,-8.5562, 0.0100, 0.0071, 0.1028, 0.2735
 11.900, 1.2920, 0.07317, 0.07019,-0.0498,0.0064,1.0000,-8.5351, 0.0101, 0.0072, 0.1040, 0.2742
 12.000, 1.2855, 0.07570, 0.07278,-0.0509,0.0064,1.0000,-8.5132, 0.0102, 0.0072, 0.1052, 0.2751
 12.100, 1.2791, 0.07830, 0.07545,-0.0522,0.0064,1.0000,-8.4903, 0.0104, 0.0073, 0.1063, 0.2762
 12.200, 1.2728, 0.08097, 0.07819,-0.0536,0.0064,1.0000,-8.4662, 0.0105, 0.0074, 0.1075, 0.2773
 12.300, 1.2666, 0.08373, 0.08101,-0.0551,0.0064,1.0000,-8.4408, 0.0106, 0.0074, 0.1085, 0.2785
 12.400, 1.2605, 0.08656, 0.08390,-0.0567,0.0064,1.0000,-8.4141, 0.0107, 0.0075, 0.1096, 0.2798
 12.500, 1.2545, 0.08946, 0.08686,-0.0585,0.0064,1.0000,-8.3858, 0.0108, 0.0075, 0.1106, 0.2812
 12.600, 1.2486, 0.09243, 0.08990,-0.0603,0.0064,1.0000,-8.3559, 0.0109, 0.0076, 0.1116, 0.2827
 12.700, 1.2428, 0.09546, 0.09298,-0.0621,0.0064,1.0000,-8.3244, 0.0110, 0.0077, 0.1125, 0.2843
 12.800, 1.2371, 0.09853, 0.09610,-0.0640,0.0064,1.0000,-8.2911, 0.0111, 0.0077, 0.1134, 0.2859
 12.900, 1.2314, 0.10165, 0.09927,-0.0660,0.0064,1.0000,-8.2558, 0.0111, 0.0078, 0.1142, 0.2875
 13.000, 1.2258, 0.10482, 0.10249,-0.0680,0.0064,1.0000,-8.2184, 0.0112, 0.0078, 0.1151, 0.2893
 13.100, 1.2203, 0.10803, 0.10575,-0.0700,0.0064,1.0000,-8.1788, 0.0113, 0.0079, 0.1159, 0.2910
 13.200, 1.2149, 0.11128, 0.10905,-0.0720,0.0065,1.0000,-8.1367, 0.0114, 0.0080, 0.1167, 0.2928
 13.300, 1.2095, 0.11457, 0.11238,-0.0740,0.0065,1.0000,-8.0920, 0.0115, 0.0080, 0.1174, 0.2946
 13.400, 1.2042, 0.11788, 0.11574,-0.0761,0.0065,1.0000,-8.0442, 0.0115, 0.0081, 0.1182, 0.2964
 13.500, 1.1989, 0.12122, 0.11912,-0.0781,0.0065,1.0000,-7.9932, 0.0116, 0.0081, 0.1189, 0.2983
 13.600, 1.1937, 0.12460, 0.12253,-0.0802,0.0065,1.0000,-7.9385, 0.0117, 0.0082, 0.1196, 0.3001
 13.700, 1.1884, 0.12802, 0.12600,-0.0823,0.0066,1.0000,-7.8791, 0.0118, 0.0083, 0.1203, 0.3020
 13.800, 1.1832, 0.13151, 0.12952,-0.0844,0.0066,1.0000,-7.8142, 0.0118, 0.0083, 0.1210, 0.3040
 13.900, 1.1779, 0.13507, 0.13312,-0.0865,0.0066,1.0000,-7.7423, 0.0119, 0.0084, 0.1217, 0.3060
 14.000, 1.1726, 0.13873, 0.13682,-0.0887,0.0066,1.0000,-7.6613, 0.0120, 0.0084, 0.1224, 0.3081
 14.100, 1.1670, 0.14254, 0.14067,-0.0910,0.0067,1.0000,-7.5672, 0.0120, 0.0085, 0.1231, 0.3104
 14.200, 1.1609, 0.14660, 0.14476,-0.0934,0.0067,1.0000,-7.4523, 0.0121, 0.0086, 0.1239, 0.3128
 14.300, 1.1536, 0.15116, 0.14937,-0.0960,0.0068,1.0000,-7.2954, 0.0122, 0.0087, 0.1247, 0.3155


