binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,percent_mac,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,required_cl_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round_no_take_off_factor,score_round
3,0.04026116582153069,3.162277660168379,10.0,0.3317999266144773,0.9999999999999998,0.20954594982237584,3.122946560881385,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,3.1229465608813842,2.1229465608813842,1.0,0.21344,0.31808454766818506,0.6718226397343586,0.10501412347884037,0.13958525,0.675,0.2882821341895185,-1.425051942933682,5.477730498831354,0.07490369775041317,0.3745990028728635,0.2601537157108605,0.26407500803370293,0.3688757526265342,0.18850037751414417,0.8426238698593214,3.1616668066890097,0.8,1.2,1.5351658573770042,1.0027538823590558,2.2,5.107040237708061,7.307040237708061,11.977320832583391,0.9784722222222222,14.74555595994777,5.2203640421774935,0,0.23130823037528392,297828.29921779566,11.785004166793778,0.9239583333333333,27.11317799829315,0.07283103796564602,547627.4825821901,-2,0.0,15.13963036797128,0.23358599786847645,305787.74890051334,0,90.0,11.673958333038774,0.8784722222222222,32.31622099389187,-2,0.05126680010178266,6.79809507889503,652717.6840195132,11.273500000306901,0.7222222222222222,1.05,166.66666666666666,6.0,920.6531980523076,0.74,908.8937154532089,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,723.4437424103355,759.6159295308523
3,0.03525058449727528,3.0,10.000000000000004,0.3147730486735408,0.8999999999999997,0.17891346849355713,3.3816982301802083,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,3.0435284071621864,2.0435284071621864,1.0,0.21344,0.31808454766818506,0.6123576689307434,0.08506094056325791,0.13958525,0.675,0.27874451033680814,-1.498175469061018,5.451489151635673,0.07518136905360255,0.3652449309058687,0.27481949012252976,0.25141736953380506,0.34994626557260594,0.1816459481393765,0.8684077862880175,3.2694740600096575,0.8,1.2,1.5272571761287688,1.0360272343471493,2.2,5.280631086472309,7.480631086472309,11.977320832583391,0.9784722222222222,15.349148079259493,5.409363679342227,0,0.23130823037528392,294110.37196470145,11.785004166793778,0.9239583333333333,21.136116906077604,0.12977685417274581,404996.4970717646,-2,0.030334731209337072,15.305698556782588,0.24748070008535933,293277.82053244056,0,89.96966526879066,11.673895767647883,0.8784195577583171,33.07793865643329,-2,0.052987175806816715,6.620450726628038,633817.902585413,11.273281021486778,0.722116893294412,1.05,166.66666666666666,6.0,929.8903561002927,0.74,930.3170247121863,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,733.663898179323,770.3470930882892
4,0.039278588032177084,3.464101615137755,10.000000000000002,0.36346860877061593,1.2,0.2754553045237462,2.7305727478750104,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,3.276687297450012,2.276687297450012,1.0,0.21344,0.31808454766818506,0.7788693189702616,0.15170818081156573,0.13958525,0.675,0.3101012490813215,-1.24131514842894,5.526779978940395,0.07411782006613148,0.3917353860147637,0.2246000660708276,0.2956746956711927,0.40408314126049666,0.22527733531213368,0.7706395234273695,2.96743449038798,0.8,1.2,1.54850367453181,0.9569705813368697,2.2,4.79413451660421,6.99413451660421,11.977320832583391,0.9784722222222222,15.690305524387204,4.898973067421906,0,0.18115294937452683,347157.72455546656,11.785004166793778,0.9239583333333333,21.011166338428993,0.10603914729774855,464885.0645367087,-2,0.36627994801640185,15.178811557325265,0.20318470372599928,335840.60383700253,0,89.6337200519836,11.673202880552138,0.8778363195346938,30.20317775636383,-4,0.051317001398193174,7.2603836416601375,668264.0084953385,11.270855916651666,0.7209504168471652,1.05,166.66666666666666,6.0,912.7707317658876,0.74,849.4643743977326,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,701.0064732963701,736.0567969611886
2,0.01379150246410844,2.6457513110645907,10.000000000000002,0.27760373540527294,0.7,0.12272310395694797,4.112331150294808,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.8786318052063655,1.8786318052063655,1.0,0.21344,0.31808454766818506,0.4807701832633101,0.051751824274870316,0.13958525,0.675,0.262672968421037,-1.5898427885723,5.394422554580612,0.07546568582771807,0.3444841985805156,0.2947197355205894,0.2355283296819031,0.30862359698029324,0.1366800902785466,0.9546963127411601,3.5118238773896655,0.8,1.2,1.5080119032075996,1.1381108133829567,2.2,5.670605839921987,7.870605839921987,11.977320832583391,0.9784722222222222,15.778301696440446,5.816161616947785,0,0.26464156713947273,266633.11455079727,11.785004166793778,0.9239583333333333,28.685834265932158,0.08567732661101404,484753.9032378233,-2,31.283687407576927,24.564660604173568,0.1168367156967341,415111.3402941002,-2,58.71631259242307,11.533936285026558,0.8241602649174011,34.28822787358021,-2,0.05996678928959045,6.1040013231216665,579427.1884421285,11.088442598335824,0.6135983076125802,1.05,166.66666666666666,6.0,963.5736899257106,0.74,964.3564089444435,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,756.2381375318814,794.0500444084755
3,0.0303958390534901,2.8284271247461903,10.000000000000005,0.2967708763357653,0.7999999999999997,0.1499388762280296,3.7078749814512855,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.966299985161027,1.9662999851610272,1.0,0.21344,0.31808454766818506,0.5528699947393547,0.06732019275348733,0.13958525,0.675,0.2698290625851515,-1.561063534931489,5.423769371921869,0.07540014004279517,0.3552460259210025,0.28781893695792204,0.24042428586671516,0.32993250324973084,0.17446810476643926,0.8955993919838299,3.3801174145519317,0.8,1.2,1.5179935797959014,1.0836571565991056,2.2,5.459016200084283,7.659016200084283,11.977320832583391,0.9784722222222222,16.08490184426866,5.600497152650165,0,0.23130823037528392,290581.6719585072,11.785004166793778,0.9239583333333333,21.521363485419723,0.13724556346887792,388794.02839802473,-2,0.31163909943891993,15.606102660771123,0.26100508034076325,281931.9289498076,0,89.68836090056108,11.673315577316329,0.8779311821190297,33.88038333544209,-2,0.05537850773789393,6.437463841445116,612065.8075209744,11.271250355326337,0.7211401420158371,1.05,166.66666666666666,6.0,940.2816519955694,0.74,952.8857813093086,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,744.650582343456,781.8831114606288
4,0.033690137763589874,3.3166247903554,10.0,0.34799469885547074,1.1,0.24175101089911916,2.9020557424456417,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,3.1922613166902063,2.1922613166902063,1.0,0.21344,0.31808454766818506,0.7189337245541166,0.12721779446790502,0.13958525,0.675,0.299489006386067,-1.32707983286236,5.502780169512981,0.07449479135069718,0.3834131255495792,0.2411653367900779,0.28109775210194765,0.3868801532301331,0.21792601004071785,0.7951938367291489,3.0710586190827653,0.8,1.2,1.542800947557572,0.9703421248148211,2.2,4.9605574063526925,7.160557406352693,11.977320832583391,0.9784722222222222,16.173907963382014,5.061834197221217,0,0.18115294937452683,342622.68945568247,11.785004166793778,0.9239583333333333,21.09609789437023,0.11179291564195036,446892.7246249824,-2,0.5436994704942794,15.373145728603006,0.21051985347816463,325659.60847885977,0,89.45630052950573,11.67261242219735,0.8775282995303919,31.223639807755493,-4,0.051033045974083154,7.269192991289438,661431.2057264685,11.269575169314663,0.7203343768385615,1.05,166.66666666666666,6.0,919.6775956036037,0.74,878.1648695931233,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,712.8755929740723,748.519372622776
1,0.011536007526313983,1.7320508075688774,10.000000000000002,0.18173430438530797,0.3,0.03443191306546828,8.694766969189185,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.6084300907567557,1.6084300907567557,1.0,0.21344,0.31808454766818506,0.2519957210382918,0.010324572050279326,0.13958525,0.675,0.23644454181229266,-1.508611047221094,5.249508398231211,0.0753269565505287,0.2886658209366549,0.28738139512823924,0.24829017317012878,0.20204157063024833,0.10022049617476625,1.0977379331949852,10.572108018331777,1.5999999999999999,1.9999999999999998,1.5100480230106557,1.0145315332641287,2.2,9.92139480735818,12.121394807358179,11.962874999595774,0.9756944444444444,17.70427013060887,6.605853204302068,2,0.44376941012509463,195858.96921843177,11.780504167169777,0.9225694444444444,33.06449990413165,0.13634738940820018,365786.2663171783,-2,46.90582452929186,31.603492554848927,0.1492452728200049,349623.4202162063,-2,43.09417547070814,11.438771141146601,0.7970384990810906,34.26338782360977,-2,0.12697263721350205,4.436312749565089,379049.33507884655,11.008077947960256,0.5593547759399589,1.05,166.66666666666666,6.0,1110.9337133472438,0.74,963.6577825390248,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,805.1252698705863,845.3815333641156
2,0.011251804014063985,2.449489742783178,10.0,0.2570111180101428,0.5999999999999999,0.09738815687127322,4.678984802889542,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.8073908817337245,1.8073908817337245,1.0,0.21344,0.31808454766818506,0.4229674758315205,0.03831360823401922,0.13958525,0.675,0.2549875660074994,-1.622946248557199,5.36307949385748,0.07555863411211944,0.332764982791029,0.3026146172951595,0.22950965331798326,0.28572992934845876,0.13131379084432654,0.9829562798072147,4.88304395937417,1.0,1.4,1.519833674931105,1.0111091705977946,2.2,6.707035662752946,8.907035662752946,11.97343333206546,0.9777777777777777,16.3925562357726,6.019659219944149,0,0.2791278417819292,256464.41669152663,11.78391666688065,0.9236111111111112,29.951169362112978,0.089420453060117,468591.29651302943,-2,36.867879538559734,26.538574884879278,0.113896200477992,415200.65752906527,-2,53.132120461440266,11.499066357552097,0.8144654869122226,34.24184631208844,-2,0.0684148035713249,5.6411469056772985,535719.6897520217,11.06159696507415,0.5942087516022232,1.05,166.66666666666666,6.0,997.7818907686946,0.74,963.0519275274875,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,767.206044007224,805.5663462075853
2,0.008758408284252183,2.23606797749979,10.000000000000004,0.23461797810629584,0.4999999999999999,0.07408568104478902,5.47517096679815,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.7375854833990747,1.7375854833990747,1.0,0.21344,0.31808454766818506,0.3645146477862803,0.026961037944609578,0.13958525,0.675,0.2481187210624,-1.629412131381056,5.329096211844569,0.07557019564415376,0.3198568685172039,0.3057576869712894,0.22808067535195173,0.2608345460975138,0.12553679460925066,1.0136286592932353,5.0429699409139905,1.0,1.4,1.5030964056782978,1.1266256264660486,2.2,6.927785552490262,9.127785552490263,11.97343333206546,0.9777777777777777,16.745709899848293,6.228032600473896,0,0.31246117974981075,239162.66009173568,11.78391666688065,0.9236111111111112,30.765928314590518,0.09916774423883991,439399.7805954932,-2,38.467905973606406,27.70181158296066,0.12231906141889633,395637.98651503853,-2,51.532094026393594,11.487724658354187,0.8116876632402666,34.25700585477417,-2,0.0799855762995831,5.216676576191909,489259.4399405055,11.053266836099658,0.5886531042583111,1.05,166.66666666666666,6.0,1034.153182994437,0.74,963.4782896655237,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,779.4719287951502,818.4455252349078
1,0.013304504390514157,2.0000000000000004,10.000000000000007,0.20984869911569398,0.3999999999999999,0.053011398072165095,6.690224590802581,2.4,aeronaut14x8,acc24p,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,2.6760898363210317,1.6760898363210317,1.0,0.21344,0.31808454766818506,0.31233262061739764,0.017647418035448937,0.13958525,0.675,0.24150683076757146,-1.61009361937075,5.29170963885325,0.0755283025560603,0.3053604697128794,0.30426718948238973,0.23085154133550684,0.23329751038173732,0.10544289798713793,1.0612595916311245,6.706648726486655,1.2,1.5999999999999999,1.502970549929324,1.1024606420410146,2.2,7.999883236110886,10.199883236110885,11.969858332350864,0.9770833333333333,17.228679751615886,6.411189449721252,0,0.3606949229117565,220083.15527971333,11.782779166987693,0.9232638888888889,31.987218313789743,0.11209869210548702,408612.153491309,-2,44.238649240278185,30.086791972640707,0.1267073266373785,384335.6661709424,-2,45.761350759721815,11.453809876187208,0.8016690117356281,34.28731039814719,-2,0.097563339254138,4.809766548603221,437994.06380929507,11.023680456134478,0.5686158012490341,1.05,166.66666666666666,6.0,1072.272792287921,0.74,964.3306049478898,3200.0,3.529411764705882,2.3529411764705883,58.03921568627451,0.0,0.0,792.4625703204337,832.0856988364553
