binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,cargo_bay_length,cargo_bay_wetted_area,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_cargo_bay,mass_wing,mass_horizontal_stabilizer,mass_pylon,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
3,0.08808303192680055,2.4186773244895656,13.000000000000007,0.1958747063138807,0.45,0.08589003419461588,9.939179914328173,2.4,aeronaut16x8,ag19,ht14,0.8226793620712807,0.34013605442176864,0.18235163861824624,0.40522586359610274,0.16733132997142058,1.0458208123213786,0.04,0.44999999999999996,0.21192644314973835,4.4726309614476785,1.9226309614476782,2.5500000000000003,0.21344,0.10307609926239508,0.127155865889843,0.8101016447840121,0.03262733858751986,0.01120901292390764,0.170021,0.455,0.0627068241911627,-1.823010759959702,5.696583717670498,0.07495368628117344,0.1253919748906147,0.3200182513433131,0.2277119525093466,0.29626003687622826,0.8760280106144251,16.305612666351298,2.8000000000000003,3.400000000000001,1.8677711581308192,2.2,8.741079464474664,10.941079464474665,11.940504167955178,0.9708333333333333,18.721007504268265,3.642607922097637,2,0.477102750040592,223221.53990555488,11.774303124703431,0.9204861111111111,30.381285977511933,0.18460822380102948,362253.87114796357,0,13.314132572661938,0.9612527497062479,158752.20255633723,8,11.664172270146492,0.8736478023953449,31.660366393547257,-2,0.1699931714177097,5.751979059739945,377505.0962791616,11.254389916987554,0.7125733825684677,1.05,425.00000000000006,6.0,760.4079550243486,0.74,890.4478048185166,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,784.2995159450028
3,0.10200148169757617,2.5495097567963927,13.000000000000005,0.206470069322809,0.49999999999999994,0.09543337132735094,9.081641138105756,2.4,aeronaut16x8,ag19,ht14,0.8671801893865281,0.3401360544217687,0.20261293179805134,0.40522586359610274,0.17638270887162893,1.1023919304476808,0.04,0.44999999999999996,0.21192644314973835,4.540820569052877,1.9908205690528766,2.5500000000000003,0.21344,0.10865174866492343,0.127155865889843,0.8679689099759631,0.03737403159823943,0.01120901292390764,0.170021,0.455,0.06481615805766111,-1.848892211306371,5.696558979550597,0.07494291882039375,0.1318325204072832,0.32456298933154043,0.24002947345787654,0.30606485509833115,0.8539056714437923,15.975321691752342,2.8000000000000003,3.400000000000001,1.8695564187126061,2.2,8.567711540389602,10.767711540389602,11.940504167955178,0.9708333333333333,18.55930401748428,3.5674191753062874,0,0.44376941012509463,233263.78250330646,11.774303124703431,0.9204861111111111,20.78089012532817,0.3605361706016688,261185.9275462599,0,16.964982626052354,0.5409664049335263,213225.45359070337,2,11.666127292580843,0.8746212207653825,31.361054913766598,-2,0.15830542862840674,5.877844308366946,394163.3956525222,11.257438663078972,0.7145202193085429,1.05,425.00000000000006,6.0,970.207358634895,0.74,882.0296694496855,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,854.7829598296032
4,0.030700093019424685,2.6739483914241884,13.000000000000005,0.21654763558806667,0.5500000000000002,0.10497670846008611,7.753006803683844,2.4,aeronaut16x8,ag19,ht14,0.0,0.0,0.0,0.0,0.18499174572878432,1.156198410804902,0.04,0.44999999999999996,0.21192644314973835,4.2641537420261155,1.7141537420261153,2.5500000000000003,0.21344,0.11395491536893114,0.127155865889843,0.5810882216413131,0.042284726202119496,0.01120901292390764,0.170021,0.455,0.06537415916415418,-1.918517387477218,5.696582479977755,0.0751072210742091,0.1383005582282755,0.33678392162676274,0.2517450355842435,0.31539051060147755,0.8328644538142789,17.17766214502189,3.0000000000000004,3.400000000000001,1.4370791652542791,2.2,9.137508953860982,11.337508953860983,11.940504167955178,0.9708333333333333,18.57780543791535,3.817138462158683,0,0.3771027307885132,244893.00514355174,11.773343749547905,0.9201388888888888,21.657579165327462,0.2833760491913551,285490.64439586276,0,16.613360418674628,0.4815794964262944,218997.6513673026,2,11.67099047269279,0.8767878463911579,31.129802910211144,-2,0.13716086650083273,5.9837043108741295,410353.6884205594,11.266572247999884,0.7188534705600935,1.05,425.00000000000006,6.0,983.1114684728408,0.74,875.5257068496884,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,857.0230113628853
4,0.030700093019424685,2.6739483914241884,13.000000000000005,0.21654763558806667,0.5500000000000002,0.10497670846008611,7.753006803683844,2.4,freudenthaler14x8,ag19,ht14,0.0,0.0,0.0,0.0,0.18499174572878432,1.156198410804902,0.04,0.44999999999999996,0.21192644314973835,4.2641537420261155,1.7141537420261153,2.5500000000000003,0.21344,0.11395491536893114,0.127155865889843,0.5810882216413131,0.042284726202119496,0.01120901292390764,0.170021,0.455,0.06537415916415418,-1.918517387477218,5.696582479977755,0.0751072210742091,0.1383005582282755,0.33678392162676274,0.2517450355842435,0.31539051060147755,0.8328644538142789,16.407250960244014,2.8000000000000003,3.400000000000001,1.4359673444758205,2.2,8.90706159744768,11.107061597447679,11.940504167955178,0.9708333333333333,17.08561069482486,3.8831021747200642,0,0.44376941012509463,225222.86401110992,11.774303124703431,0.9204861111111111,21.73324267979281,0.2814063565251498,286488.0423662024,0,16.35707848207781,0.49678844666409677,215619.33772164918,2,11.673142904893668,0.8777858349799651,31.768770580577023,-2,0.13169889934728898,6.188025888476393,418776.5731099489,11.270646001847025,0.720849447737708,1.05,425.00000000000006,6.0,983.4855652086019,0.74,893.4966725787287,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,863.4437832255658
3,0.10200148169757617,2.5495097567963927,13.000000000000005,0.206470069322809,0.49999999999999994,0.09543337132735094,9.081641138105756,2.4,freudenthaler14x8,ag19,ht14,0.8671801893865281,0.3401360544217687,0.20261293179805134,0.40522586359610274,0.17638270887162893,1.1023919304476808,0.04,0.44999999999999996,0.21192644314973835,4.540820569052877,1.9908205690528766,2.5500000000000003,0.21344,0.10865174866492343,0.127155865889843,0.8679689099759631,0.03737403159823943,0.01120901292390764,0.170021,0.455,0.06481615805766111,-1.848892211306371,5.696558979550597,0.07494291882039375,0.1318325204072832,0.32456298933154043,0.24002947345787654,0.30606485509833115,0.8539056714437923,15.196781366772719,2.8000000000000003,3.400000000000001,1.8683874574617598,2.2,8.313594726150097,10.513594726150096,11.940504167955178,0.9708333333333333,16.784341003247764,3.628707282169035,2,0.5399570991568344,210955.04796702063,11.774303124703431,0.9204861111111111,20.942234029000517,0.35500225915720196,263213.7885705205,0,16.21222954277566,0.5923680762617374,203764.42901075527,2,11.671174202820557,0.8768701627632397,31.977498469796057,-2,0.1522608185418289,6.06742373037238,401911.20534645015,11.266902665991655,0.7190181033042572,1.05,425.00000000000006,6.0,959.8279586189827,0.74,899.3671444630141,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,857.218286078699
3,0.08808303192680055,2.4186773244895656,13.000000000000007,0.1958747063138807,0.45,0.08589003419461588,9.939179914328173,2.4,freudenthaler14x8,ag19,ht14,0.8226793620712807,0.34013605442176864,0.18235163861824624,0.40522586359610274,0.16733132997142058,1.0458208123213786,0.04,0.44999999999999996,0.21192644314973835,4.4726309614476785,1.9226309614476782,2.5500000000000003,0.21344,0.10307609926239508,0.127155865889843,0.8101016447840121,0.03262733858751986,0.01120901292390764,0.170021,0.455,0.0627068241911627,-1.823010759959702,5.696583717670498,0.07495368628117344,0.1253919748906147,0.3200182513433131,0.2277119525093466,0.29626003687622826,0.8760280106144251,17.26307782578695,3.0000000000000004,3.600000000000001,1.868325534535987,2.2,8.868112527556008,11.068112527556007,11.937495834691898,0.9701388888888889,17.131024508970057,3.696436878456931,2,0.5673225632346306,204263.24118401474,11.773343749547905,0.9201388888888888,32.57835625886397,0.16054804178095441,388450.8272344518,-2,13.352565903715417,0.955727073762191,159210.4656781004,8,11.67316326034658,0.87780296919746,32.23458357741253,-2,0.16399070046215442,5.921504542823261,384351.82415924035,11.27071724593222,0.7208837161726979,1.05,425.00000000000006,6.0,804.6951512932565,0.74,906.5976631147273,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,805.4524850427944
3,0.0843384130037655,2.4186773244895656,13.000000000000007,0.1958747063138807,0.45,0.08589003419461588,9.417341774669781,2.4,aeronaut16x8,ag19,ht14,0.0,0.0,0.0,0.0,0.16733132997142058,1.0458208123213786,0.04,0.44999999999999996,0.21192644314973835,4.237803798601401,1.6878037986014012,2.5500000000000003,0.21344,0.10307609926239508,0.127155865889843,0.5752744819377357,0.03262733858751986,0.01120901292390764,0.170021,0.455,0.06041765291224979,-1.896912878121149,5.696583717670498,0.07524989245037027,0.1256430080083027,0.3329913106055173,0.2277119525093466,0.29626003687622826,0.8760280106144251,21.235928202709005,3.400000000000001,3.800000000000001,1.4356163328510274,2.2,9.998885750262335,12.198885750262335,11.93441666740985,0.9694444444444444,18.875286732832464,3.871186164875602,0,0.44376941012509463,225061.10152998616,11.771424999236853,0.9194444444444444,31.591101353353412,0.1617750696660835,376679.20862700586,-2,44.94294210586504,0.07993153085469892,535881.0279024842,-4,11.273560076971362,0.7222544694950422,31.38494348597968,-2,0.16390734944399457,5.646569619836266,374221.0675996964,10.835150666260834,0.4097867167678624,1.05,425.00000000000006,6.0,763.5113441578785,0.74,882.7015355431785,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,782.67450789537
3,0.09726185303010508,2.5495097567963927,13.000000000000005,0.206470069322809,0.49999999999999994,0.09543337132735094,8.588873387964146,2.4,aeronaut16x8,ag19,ht14,0.0,0.0,0.0,0.0,0.17638270887162893,1.1023919304476808,0.04,0.44999999999999996,0.21192644314973835,4.294436693982072,1.7444366939820717,2.5500000000000003,0.21344,0.10865174866492343,0.127155865889843,0.621585034905158,0.03737403159823943,0.01120901292390764,0.170021,0.455,0.0622416404951681,-1.927079280972818,5.696558979550597,0.07525264070420554,0.1320863863133472,0.33828830490311995,0.24002947345787654,0.30606485509833115,0.8539056714437923,18.93176386509679,3.2000000000000006,3.600000000000001,1.4360655741064339,2.2,9.470538311402285,11.670538311402286,11.937495834691898,0.9701388888888889,19.152925511834543,3.7998352454150677,0,0.3936141291243376,240724.75167633995,11.772384374392379,0.9197916666666667,21.952008360584628,0.30556279855786916,275905.20091217716,0,16.7625750951565,0.5240437248037122,210681.48177907494,2,11.670411078998349,0.876528261381814,31.408608157354603,-2,0.14926281052499518,5.867931253825941,394761.0715922659,11.265488824466717,0.7183343005414057,1.05,425.00000000000006,6.0,988.2600938676527,0.74,883.3671044255982,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,861.569519402638
3,0.0843384130037655,2.4186773244895656,13.000000000000007,0.1958747063138807,0.45,0.08589003419461588,9.417341774669781,2.4,freudenthaler14x8,ag19,ht14,0.0,0.0,0.0,0.0,0.16733132997142058,1.0458208123213786,0.04,0.44999999999999996,0.21192644314973835,4.237803798601401,1.6878037986014012,2.5500000000000003,0.21344,0.10307609926239508,0.127155865889843,0.5752744819377357,0.03262733858751986,0.01120901292390764,0.170021,0.455,0.06041765291224979,-1.896912878121149,5.696583717670498,0.07524989245037027,0.1256430080083027,0.3329913106055173,0.2277119525093466,0.29626003687622826,0.8760280106144251,22.37615231846778,3.400000000000001,4.000000000000001,1.4363564317677437,2.2,10.168476359633926,12.368476359633927,11.931354166786413,0.96875,17.006665337028124,3.9273808291363856,2,0.5435916625877004,202780.43392292428,11.771424999236853,0.9194444444444444,32.52717609563157,0.15259784746220292,387840.5761650716,-2,12.2834532878604,1.0700403926250324,146462.80963505877,10,11.28316312780516,0.7283918652950084,32.00332681115421,-2,0.1576343558244598,5.829027164329007,381594.4142567022,10.847965548239461,0.42206150836779466,1.05,425.00000000000006,6.0,787.3131456110895,0.74,900.0935665637121,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,797.0923492611806
3,0.09726185303010508,2.5495097567963927,13.000000000000005,0.206470069322809,0.49999999999999994,0.09543337132735094,8.588873387964146,2.4,freudenthaler14x8,ag19,ht14,0.0,0.0,0.0,0.0,0.17638270887162893,1.1023919304476808,0.04,0.44999999999999996,0.21192644314973835,4.294436693982072,1.7444366939820717,2.5500000000000003,0.21344,0.10865174866492343,0.127155865889843,0.621585034905158,0.03737403159823943,0.01120901292390764,0.170021,0.455,0.0622416404951681,-1.927079280972818,5.696558979550597,0.07525264070420554,0.1320863863133472,0.33828830490311995,0.24002947345787654,0.30606485509833115,0.8539056714437923,20.001447569356912,3.2000000000000006,3.800000000000001,1.4367683540610936,2.2,9.623313438088696,11.823313438088697,11.93441666740985,0.9694444444444444,17.072205311843135,3.8607862161182678,2,0.4925074398375085,214573.0886762733,11.772384374392379,0.9197916666666667,21.600319379917064,0.31559393797197066,271484.97578854306,0,16.25424631473346,0.557333726035329,204292.51945780127,2,11.673027029703913,0.8777268663597418,32.010454177019696,-2,0.14370283151762425,6.05314921949332,402325.41123018455,11.270400810293674,0.7207315104972614,1.05,425.00000000000006,6.0,976.2772895799274,0.74,900.2940237286789,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,863.2999596580123
4,0.03390508727047463,2.6739483914241884,13.000000000000005,0.21654763558806667,0.5500000000000002,0.10497670846008611,8.215711304063483,2.4,aeronaut16x8,ag19,ht14,0.9095062555864585,0.34013605442176864,0.22287422497785653,0.4052258635961027,0.18499174572878432,1.156198410804902,0.04,0.44999999999999996,0.21192644314973835,4.518641217234917,1.9686412172349166,2.5500000000000003,0.21344,0.11395491536893114,0.127155865889843,0.8355756968501147,0.042284726202119496,0.01120901292390764,0.170021,0.455,0.06824139583914733,-1.836059195059845,5.696582479977755,0.07478437627904777,0.1380359908572696,0.32230889336074614,0.2517450355842435,0.31539051060147755,0.8328644538142789,12.750731295639437,2.4,3.0000000000000004,1.8684266691460771,2.2,7.832446664981118,10.03244666498112,11.94641666753175,0.9722222222222222,18.350443999658733,3.5754942458548418,0,0.41043607020959727,241895.9220890168,11.776221875014484,0.9211805555555556,21.775986006364533,0.29703136399163793,287051.4857572403,0,16.47647334297771,0.5188352169390925,217193.20318074152,2,11.671154583569237,0.8768613727753851,31.091126742070937,-2,0.14570855281816575,5.995164837115697,409843.8583938135,11.266867382972478,0.7190005233285481,1.05,425.00000000000006,6.0,976.1015698224044,0.74,874.437939620745,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,854.1888283051024
4,0.03338784588036975,2.7928480087537886,13.000000000000005,0.22617662883551584,0.5999999999999999,0.11452004559282115,7.183701688256456,2.4,aeronaut16x8,ag19,ht14,0.0,0.0,0.0,0.0,0.19321757680571547,1.2076098550357217,0.04,0.44999999999999996,0.21192644314973835,4.310221012953873,1.7602210129538727,2.5500000000000003,0.21344,0.11902202731232073,0.127155865889843,0.6170213336799165,0.04735177314788488,0.01120901292390764,0.170021,0.455,0.06760582381060354,-1.927797722692936,5.696578850136491,0.07506899397512065,0.1441523073022576,0.33841324300228826,0.26293911415793303,0.3243010621676238,0.812759823674443,15.162752755385975,2.8000000000000003,3.2000000000000006,1.4369334900795594,2.2,8.625929730204634,10.825929730204635,11.943460417719464,0.9715277777777778,17.99090700784024,3.747239241085637,0,0.37235564065857457,247701.88383664968,11.774303124703431,0.9204861111111111,21.371110842398217,0.26965401616147794,294241.1081907636,0,16.370132102397413,0.4595753413533318,225386.77781234527,0,11.671490392674844,0.8770118248956844,30.848756824705024,-2,0.12941533844351905,6.098112601505751,424730.9585985934,11.267471297919043,0.7193014275691466,1.05,425.00000000000006,6.0,971.8122104651343,0.74,867.6212856948289,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,850.3017236559872
4,0.03689898916409725,2.7928480087537886,13.000000000000005,0.22617662883551584,0.5999999999999999,0.11452004559282115,7.626531044247256,2.4,aeronaut16x8,ag19,ht14,0.949948302297207,0.3401360544217687,0.24313551815766166,0.40522586359610285,0.19321757680571547,1.2076098550357217,0.04,0.44999999999999996,0.21192644314973835,4.5759186265483525,2.025918626548352,2.5500000000000003,0.21344,0.11902202731232073,0.127155865889843,0.8827189472743959,0.04735177314788488,0.01120901292390764,0.170021,0.455,0.07073217392430238,-1.842480687637385,5.696578850136491,0.07473798165969382,0.1438848343124995,0.3234363529600295,0.26293911415793303,0.3243010621676238,0.812759823674443,12.530827998408183,2.4,3.0000000000000004,1.8699082042292525,2.2,7.699341318145325,9.899341318145325,11.94641666753175,0.9722222222222222,18.45293021167345,3.5140129119939565,0,0.3771027307885132,254063.09830548425,11.776221875014484,0.9211805555555556,21.62535922087917,0.2795845568019982,297741.64333803,0,16.37925453830711,0.487361900819648,225512.37706973823,2,11.67077636344087,0.8766919192992799,30.809820283970993,-2,0.13774045379013422,6.108851604983582,424194.87364825164,11.266187196566573,0.7186616163763375,1.05,425.00000000000006,6.0,967.5375753289593,0.74,866.5261954866842,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,848.4223197854753
4,0.03390508727047463,2.6739483914241884,13.000000000000005,0.21654763558806667,0.5500000000000002,0.10497670846008611,8.215711304063483,2.4,freudenthaler14x8,ag19,ht14,0.9095062555864585,0.34013605442176864,0.22287422497785653,0.4052258635961027,0.18499174572878432,1.156198410804902,0.04,0.44999999999999996,0.21192644314973835,4.518641217234917,1.9686412172349166,2.5500000000000003,0.21344,0.11395491536893114,0.127155865889843,0.8355756968501147,0.042284726202119496,0.01120901292390764,0.170021,0.455,0.06824139583914733,-1.836059195059845,5.696582479977755,0.07478437627904777,0.1380359908572696,0.32230889336074614,0.2517450355842435,0.31539051060147755,0.8328644538142789,13.630078986487828,2.6,3.2000000000000006,1.869010748165782,2.2,7.953508861906517,10.153508861906516,11.943460417719464,0.9715277777777778,16.85317525778539,3.6408957933305213,2,0.48450739327909614,222158.89540250995,11.775262499858957,0.9208333333333334,21.55357891995707,0.30319300611830363,284119.7110684826,0,16.085566705020028,0.5443587838217593,212040.26401255303,2,11.673102722212947,0.877763117564283,31.739550576461948,-2,0.13981585446268038,6.201516725566518,418391.3944276788,11.270551542820883,0.7208040129063438,1.05,425.00000000000006,6.0,966.6376683309544,0.74,892.6748599629923,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,857.2593849028814
4,0.03689898916409725,2.7928480087537886,13.000000000000005,0.22617662883551584,0.5999999999999999,0.11452004559282115,7.626531044247256,2.4,freudenthaler14x8,ag19,ht14,0.949948302297207,0.3401360544217687,0.24313551815766166,0.40522586359610285,0.19321757680571547,1.2076098550357217,0.04,0.44999999999999996,0.21192644314973835,4.5759186265483525,2.025918626548352,2.5500000000000003,0.21344,0.11902202731232073,0.127155865889843,0.8827189472743959,0.04735177314788488,0.01120901292390764,0.170021,0.455,0.07073217392430238,-1.842480687637385,5.696578850136491,0.07473798165969382,0.1438848343124995,0.3234363529600295,0.26293911415793303,0.3243010621676238,0.812759823674443,11.860167109071737,2.4,3.0000000000000004,1.868521703797849,2.2,7.424195654332021,9.62419565433202,11.94641666753175,0.9722222222222222,16.975814589282102,3.580967522376842,0,0.44376941012509463,233725.9178536352,11.776221875014484,0.9211805555555556,21.581231784817383,0.2807290663415835,297134.0892532569,0,16.07925419591915,0.5057175642858208,221381.92106055797,2,11.672813516542565,0.8776246090903911,31.4911812051273,-2,0.13184447575447583,6.333506504254844,433575.96731237555,11.26997562451489,0.72052699595856,1.05,425.00000000000006,6.0,964.051655255083,0.74,885.6894713942053,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,853.9093943272509
4,0.03338784588036975,2.7928480087537886,13.000000000000005,0.22617662883551584,0.5999999999999999,0.11452004559282115,7.183701688256456,2.4,freudenthaler14x8,ag19,ht14,0.0,0.0,0.0,0.0,0.19321757680571547,1.2076098550357217,0.04,0.44999999999999996,0.21192644314973835,4.310221012953873,1.7602210129538727,2.5500000000000003,0.21344,0.11902202731232073,0.127155865889843,0.6170213336799165,0.04735177314788488,0.01120901292390764,0.170021,0.455,0.06760582381060354,-1.927797722692936,5.696578850136491,0.07506899397512065,0.1441523073022576,0.33841324300228826,0.26293911415793303,0.3243010621676238,0.812759823674443,14.440146753564173,2.6,3.2000000000000006,1.4356849091339987,2.2,8.37815365649425,10.578153656494251,11.943460417719464,0.9715277777777778,17.107774774208387,3.8291438766362678,0,0.41043607020959727,235542.7682427473,11.775262499858957,0.9208333333333334,21.660920338688555,0.2624866838545344,298231.2548884028,0,16.30661480888285,0.4631625768819491,224512.26085481187,0,11.673021225184712,0.8777240864173739,31.520561396779442,-2,0.12395761133806846,6.320416179401656,433980.4788145775,11.270389251291872,0.7207259506125255,1.05,425.00000000000006,6.0,979.419012696076,0.74,886.5157892844218,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,859.5771806931743
4,0.03809305068184991,2.906888370749727,13.000000000000004,0.2354120990603823,0.6499999999999999,0.12406338272555625,6.705334301465927,2.4,freudenthaler14x8,ag19,ht14,0.0,0.0,0.0,0.0,0.201107230067847,1.2569201879240437,0.04,0.44999999999999996,0.21192644314973835,4.358467295952852,1.8084672959528514,2.5500000000000003,0.21344,0.12388205372179376,0.127155865889843,0.6551908597519238,0.05256850366538274,0.01120901292390764,0.170021,0.455,0.06991707710190129,-1.932124513411888,5.696598996197416,0.07501630587445665,0.149764382938997,0.3391715854848861,0.27367570693615667,0.33284745238324487,0.7934768406805984,14.210973285567883,2.6,3.2000000000000006,1.4371663624049338,2.2,8.245616489803538,10.445616489803538,11.943460417719464,0.9715277777777778,16.51960480449118,3.7742829282814365,0,0.41043607020959727,236731.9946841117,11.775262499858957,0.9208333333333334,21.368914853100836,0.25174931348794316,306224.3859510606,0,16.01919215471116,0.4479731764403376,229560.89790851696,0,11.67338130197042,0.8779865058950606,31.275546505585435,-2,0.11752314841295618,6.44646559791448,448190.0503509646,11.271480391615652,0.721250789567899,1.05,425.00000000000006,6.0,966.1767609447392,0.74,879.6247454695903,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,852.5305272450154
4,0.03809305068184991,2.906888370749727,13.000000000000004,0.2354120990603823,0.6499999999999999,0.12406338272555625,6.705334301465927,2.4,aeronaut16x8,ag19,ht14,0.0,0.0,0.0,0.0,0.201107230067847,1.2569201879240437,0.04,0.44999999999999996,0.21192644314973835,4.358467295952852,1.8084672959528514,2.5500000000000003,0.21344,0.12388205372179376,0.127155865889843,0.6551908597519238,0.05256850366538274,0.01120901292390764,0.170021,0.455,0.06991707710190129,-1.932124513411888,5.696598996197416,0.07501630587445665,0.149764382938997,0.3391715854848861,0.27367570693615667,0.33284745238324487,0.7934768406805984,13.272821195133012,2.6,3.0000000000000004,1.4364443759012526,2.2,8.107961902106588,10.307961902106587,11.94641666753175,0.9722222222222222,19.00250365769295,3.681764538215806,0,0.31246117974981075,272312.84574403224,11.775262499858957,0.9208333333333334,21.32057578572791,0.25289216465662334,305531.6693893877,0,16.595042054357375,0.4174231368947941,237813.03813797524,0,11.670023115149705,0.876354442439286,30.575414721528432,-2,0.12296698339319678,6.207759138580491,438156.9051430054,11.264712896704554,0.7179866626563498,1.05,425.00000000000006,6.0,975.040983642962,0.74,859.9335390429871,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,848.7410829400824
4,0.042079940694264996,2.906888370749727,13.000000000000004,0.2354120990603823,0.6499999999999999,0.12406338272555625,7.131328244044966,2.4,aeronaut16x8,ag19,ht14,0.9887375410713357,0.34013605442176875,0.26339681133746684,0.4052258635961029,0.201107230067847,1.2569201879240437,0.04,0.44999999999999996,0.21192644314973835,4.6353633586292275,2.0853633586292273,2.5500000000000003,0.21344,0.12388205372179376,0.127155865889843,0.9320869224282999,0.05256850366538274,0.01120901292390764,0.170021,0.455,0.07328310411064418,-1.844273927514022,5.696598996197416,0.0746782027856017,0.1494939876031095,0.32375000043799973,0.27367570693615667,0.33284745238324487,0.7934768406805984,10.83485503050429,2.1999999999999997,2.8000000000000003,1.869215527962886,2.2,7.1789132231342245,9.378913223134225,11.949522917283526,0.9729166666666667,17.922215915345372,3.4420025094307536,0,0.37368805053657517,256831.92624835455,11.777247916916448,0.9215277777777777,21.495772303252288,0.26459224895523153,308042.29973110027,0,16.140911915343846,0.4692746440942508,231305.18671373188,2,11.671210035283845,0.8768862167355331,30.539986295462207,-2,0.1310827513141184,6.21957451578475,437649.20280566526,11.266967106650918,0.7190502112488439,1.05,425.00000000000006,6.0,956.1327543643803,0.74,858.9371145598747,3200.0,9.0,6.000000000000001,55.0,0.0,0.0,841.7744541234892
